AccidentUID;AccidentType;AccidentType_de;AccidentType_fr;AccidentType_it;AccidentType_en;AccidentSeverityCategory;AccidentSeverityCategory_de;AccidentSeverityCategory_fr;AccidentSeverityCategory_it;AccidentSeverityCategory_en;AccidentInvolvingPedestrian;AccidentInvolvingBicycle;AccidentInvolvingMotorcycle;RoadType;RoadType_de;RoadType_fr;RoadType_it;RoadType_en;AccidentLocation_CHLV95_E;AccidentLocation_CHLV95_N;Location;CantonCode;MunicipalityCode;MunicipalityName;AccidentYear;AccidentMonth;Month_Year;AccidentMonth_de;AccidentMonth_fr;AccidentMonth_it;AccidentMonth_en;AccidentWeekDay;AccidentWeekDay_de;AccidentWeekDay_fr;AccidentWeekDay_it;AccidentWeekDay_en;AccidentHour;AccidentHour_text
7F2A7BCC0F19F8A5E05328B9D80ACAE8;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2749290;1256105;47.438795409174084,9.417903204249859;SG;3203;St. Gallen;2018;12;2018-12;Dezember;décembre;Dicembre;01-12-01;aw402;Dienstag;mardi;Martedì;01-01-02;11;11h-12h
9DB7E9652C6F303AE0430A865E33303A;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746265;1255165;47.431023008515886,9.377506502005303;SG;3203;St. Gallen;2011;2;2011-02;Februar;février;Febbraio;01-02-01;aw401;Montag;lundi;Lunedí;;10;10h-11h
267284552222016CE0530A8394277966;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2742853;1252770;47.41023794415107,9.331529083290881;SG;3203;St. Gallen;2015;11;2015-11;November;novembre;Novembre;01-11-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;15;15h-16h
055032C3D0DC01AEE0530A8394270278;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747155;1255043;47.42972764206418,9.389259234243532;SG;3203;St. Gallen;2014;9;2014-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;09;09h-10h
05481E207E0E017CE0530A839427FEDA;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747528;1255737;47.435884074693156,9.39443085075585;SG;3203;St. Gallen;2014;9;2014-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;17;17h-18h
80D15301D7464381E05328B9D80A3D60;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746704;1255166;47.430934274265816,9.383323807488072;SG;3203;St. Gallen;2019;1;2019-01;Januar;janvier;Gennaio;;aw406;Samstag;samedi;Sabato;01-01-06;14;14h-15h
81376F3EB77C86C0E05328B9D80AAD96;at6;Frontalkollision;collision frontale;Collisione frontale;Accident with head-on collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2749767;1254850;47.42740305148182,9.423803564476623;SG;3203;St. Gallen;2019;1;2019-01;Januar;janvier;Gennaio;;aw407;Sonntag;dimanche;Domenica;01-01-07;12;12h-13h
295D0553EEFB024AE0530A83942754B8;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747025;1255825;47.43678789682706,9.387794223096098;SG;3203;St. Gallen;2015;11;2015-11;November;novembre;Novembre;01-11-01;aw405;Freitag;vendredi;Venerdì;01-01-05;17;17h-18h
268928AE48A2000CE0530A8394278777;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746116;1254815;47.42790913971236,9.375417644650437;SG;3203;St. Gallen;2015;11;2015-11;November;novembre;Novembre;01-11-01;aw406;Samstag;samedi;Sabato;01-01-06;16;16h-17h
9DF701EDB44BF07CE0430A865E33F07C;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745091;1253822;47.41920746700096,9.361513993010101;SG;3203;St. Gallen;2011;3;2011-03;März;mars;Marzo;01-03-01;aw401;Montag;lundi;Lunedí;;17;17h-18h
0575A50C8F80010AE0530A839427D432;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2748320;1255764;47.4359487824419,9.40493511664223;SG;3203;St. Gallen;2014;9;2014-09;September;septembre;Settembre;01-09-01;aw402;Dienstag;mardi;Martedì;01-01-02;17;17h-18h
A774AC335E2B01AAE0430A83942701AA;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748419;1255943;47.43753588961265,9.406306540942627;SG;3203;St. Gallen;2011;6;2011-06;Juni;juin;Giugno;01-06-01;aw406;Samstag;samedi;Sabato;01-01-06;13;13h-14h
26D92EB44D570112E0530A839427D7EF;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744666;1254118;47.42196248047723,9.355979587001459;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;09;09h-10h
28BB2B7B10470080E0530A839427EF37;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747039;1255838;47.43690165505445,9.387984032026377;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw405;Freitag;vendredi;Venerdì;01-01-05;18;18h-19h
057056E3AC0501C8E0530A8394274FF5;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2748184;1255968;47.437813639490855,9.403200606933163;SG;3203;St. Gallen;2014;9;2014-09;September;septembre;Settembre;01-09-01;aw401;Montag;lundi;Lunedí;;06;06h-07h
2BE1734EE662004AE0530A8394278D1E;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746973;1254497;47.42485905569636,9.386668008372846;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw405;Freitag;vendredi;Venerdì;01-01-05;08;08h-09h
A6EE1F1E46C50036E0430A8394270036;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744739;1254059;47.42141593657642,9.356927600033966;SG;3203;St. Gallen;2011;6;2011-06;Juni;juin;Giugno;01-06-01;aw401;Montag;lundi;Lunedí;;14;14h-15h
295D0553EDDC024AE0530A83942754B8;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746434;1255067;47.4301042717688,9.379713703676071;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;16;16h-17h
299F13418511002EE0530A83942711B2;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748161;1255958;47.437728906759396,9.402892489055722;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw406;Samstag;samedi;Sabato;01-01-06;05;05h-06h
291EA9353DA302B8E0530A839427C717;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746052;1254750;47.427338908941834,9.374548400625464;SG;3203;St. Gallen;2015;12;2015-12;Dezember;décembre;Dicembre;01-12-01;aw406;Samstag;samedi;Sabato;01-01-06;23;23h-00h
990BD308F077D110E05329B9D80A03A3;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745871;1254260;47.42297328425349,9.371990173888332;SG;3203;St. Gallen;2019;11;2019-11;November;novembre;Novembre;01-11-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;09;09h-10h
07BAFDC1045D012EE0530A8394277D77;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2744944;1253337;47.41487901339598,9.359409232314562;SG;3203;St. Gallen;2014;10;2014-10;Oktober;octobre;Ottobre;01-10-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;08;08h-09h
A777621F63540016E0430A8394270016;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2748734;1256629;47.44363272885215,9.410709516790849;SG;3203;St. Gallen;2011;7;2011-07;Juli;juillet;Luglio;01-07-01;aw402;Dienstag;mardi;Martedì;01-01-02;20;20h-21h
9D2DFB0688A45FF0E05329B9D80A8BFB;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745750;1254431;47.4245376175062,9.37044289890967;SG;3203;St. Gallen;2019;11;2019-11;November;novembre;Novembre;01-11-01;aw405;Freitag;vendredi;Venerdì;01-01-05;00;00h-01h
9DBB97D5C514696DE05329B9D80AD3C7;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2748573;1256118;47.43907459706142,9.408405599221233;SG;3203;St. Gallen;2019;11;2019-11;November;novembre;Novembre;01-11-01;aw401;Montag;lundi;Lunedí;;12;12h-13h
07805F0F0AC20068E0530A83942768ED;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2746715;1255338;47.43247832823334,9.383526079542547;SG;3203;St. Gallen;2014;10;2014-10;Oktober;octobre;Ottobre;01-10-01;aw401;Montag;lundi;Lunedí;;07;07h-08h
9B744F05FE1F039AE05329B9D80A19A3;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747323;1255128;47.43045431221815,9.391513304866223;SG;3203;St. Gallen;2019;11;2019-11;November;novembre;Novembre;01-11-01;aw402;Dienstag;mardi;Martedì;01-01-02;08;08h-09h
85114063C2337D3FE05328B9D80AC9B8;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2741021;1252400;47.4073060584619,9.307146282067778;SG;3203;St. Gallen;2019;2;2019-02;Februar;février;Febbraio;01-02-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;15;15h-16h
9990070048953FF5E05329B9D80A5FD4;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2744648;1253582;47.41714702974907,9.355567556302162;SG;3203;St. Gallen;2019;11;2019-11;November;novembre;Novembre;01-11-01;aw402;Dienstag;mardi;Martedì;01-01-02;14;14h-15h
0742D1FCF0FB01C0E0530A839427E19D;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2748757;1256619;47.4435376165355,9.411011015113656;SG;3203;St. Gallen;2014;10;2014-10;Oktober;octobre;Ottobre;01-10-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;11;11h-12h
86127388276A6870E05328B9D80ABB10;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2743447;1253215;47.414109991709736,9.339539782758125;SG;3203;St. Gallen;2019;3;2019-03;März;mars;Marzo;01-03-01;aw402;Dienstag;mardi;Martedì;01-01-02;16;16h-17h
C9B89610E58F0002E0430A839427F6D4;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743811;1253962;47.42074719405078,9.344601960848058;SG;3203;St. Gallen;2012;8;2012-08;August;août;Agosto;01-08-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;08;08h-09h
08340A6277EB003CE0530A8394277BE0;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt439;andere;autre;Altro;Other;2747323;1255100;47.43020255588799,9.39150406682691;SG;3203;St. Gallen;2014;10;2014-10;Oktober;octobre;Ottobre;01-10-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
